endTime,artistName,trackName,msPlayed,dayOfWeek
2022-03-07 07:28:00,Post Malone,Wow.,149546,Monday
2022-03-07 07:33:00,LordSakima,French Avenues,306024,Monday
2022-03-07 07:35:00,Ski Mask The Slump God,Lost In Time,121666,Monday
2022-03-07 07:38:00,Deep October,If I Miss You,175357,Monday
2022-03-07 07:42:00,Bktherula,IDK WHAT TO TELL YOU,210730,Monday
2022-03-07 07:44:00,TeeRi0,Black AirForces,132888,Monday
2022-03-07 07:47:00,Angelo Mota,TONY WITH THE NISSAN,169920,Monday
2022-03-07 07:58:00,Raury,God's Whisper,80958,Monday
2022-03-07 08:44:00,Raury,God's Whisper,163024,Monday
2022-03-07 08:56:00,Paris Texas,BETTER DAYS,4015,Monday
2022-03-07 09:22:00,Paris Texas,BETTER DAYS,16324,Monday
2022-03-07 09:26:00,Paris Texas,FORCE OF HABIT,244000,Monday
2022-03-07 09:28:00,Paris Texas,HEAVY METAL,159652,Monday
2022-03-07 09:31:00,Paris Texas,girls like drugs,174434,Monday
2022-03-07 09:34:00,Paris Texas,BULLSEYE,162821,Monday
2022-03-07 09:46:00,Paris Texas,RHM,116479,Monday
2022-03-07 11:51:00,Paris Texas,RHM,94701,Monday
2022-03-07 11:57:00,Paris Texas,CASINO,141649,Monday
2022-03-07 12:08:00,Paris Texas,Dr. Aco's Miracle Bullets,52395,Monday
2022-03-07 15:21:00,Paris Texas,Dr. Aco's Miracle Bullets,129341,Monday
2022-03-07 15:23:00,Paris Texas,BETTER DAYS,119333,Monday
2022-03-07 15:34:00,Paris Texas,SITUATIONS,61723,Monday
2022-03-07 20:44:00,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Monday
2022-03-07 20:47:00,JPEGMAFIA,Kenan Vs. Kel,181113,Monday
2022-03-07 20:50:00,JPEGMAFIA,Beta Male Strategies,198008,Monday
2022-03-07 20:51:00,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Monday
2022-03-07 20:54:00,JPEGMAFIA,Grimy Waifu,175201,Monday
2022-03-07 20:56:00,JPEGMAFIA,PTSD,148396,Monday
2022-03-07 20:59:00,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,167572,Monday
2022-03-07 21:03:00,JPEGMAFIA,All My Heroes Are Cornballs,203804,Monday
2022-03-07 21:04:00,JPEGMAFIA,BBW,96081,Monday
2022-03-07 21:07:00,JPEGMAFIA,PRONE!,162000,Monday
2022-03-07 21:08:00,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",61625,Monday
2022-03-07 21:11:00,JPEGMAFIA,Thot Tactics,170360,Monday
2022-03-07 21:14:00,JPEGMAFIA,Free The Frail,210569,Monday
2022-03-07 21:18:00,JPEGMAFIA,Post Verified Lifestyle,215470,Monday
2022-03-07 21:19:00,JPEGMAFIA,BasicBitchTearGas,75969,Monday
2022-03-07 21:21:00,JPEGMAFIA,DOTS FREESTYLE REMIX,127604,Monday
2022-03-07 21:23:00,JPEGMAFIA,BUTTERMILK JESUS TYPE BEAT,69261,Monday
2022-03-07 21:27:00,JPEGMAFIA,Papi I Missed U,242175,Monday
2022-03-07 21:29:00,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Monday
2022-03-07 21:32:00,JPEGMAFIA,Kenan Vs. Kel,181113,Monday
2022-03-07 21:35:00,JPEGMAFIA,Beta Male Strategies,198008,Monday
2022-03-07 21:36:00,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Monday
2022-03-07 21:39:00,JPEGMAFIA,Grimy Waifu,175201,Monday
2022-03-07 21:42:00,JPEGMAFIA,PTSD,148396,Monday
2022-03-07 21:45:00,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,167572,Monday
2022-03-07 21:48:00,JPEGMAFIA,All My Heroes Are Cornballs,203804,Monday
2022-03-07 21:50:00,JPEGMAFIA,BBW,96081,Monday
2022-03-07 21:52:00,JPEGMAFIA,PRONE!,162000,Monday
2022-03-07 21:53:00,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",56155,Monday
2022-03-08 06:41:00,JPEGMAFIA,Thot Tactics,37780,Tuesday
2022-03-08 06:41:00,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",5471,Tuesday
2022-03-08 07:15:00,RSK XFM,S02E38,1383160,Tuesday
2022-03-08 07:56:00,RSK XFM,S02E38,2024907,Tuesday
2022-03-08 08:28:00,RSK XFM,S02E39,1201212,Tuesday
2022-03-08 08:59:00,RSK XFM,S02E39,4142,Tuesday
2022-03-08 09:04:00,clipping.,Say the Name,299605,Tuesday
2022-03-08 09:09:00,clipping.,Nothing is Safe,297249,Tuesday
2022-03-08 09:12:00,clipping.,Story 2,132050,Tuesday
2022-03-08 09:15:00,clipping.,Check the Lock,217322,Tuesday
2022-03-08 09:19:00,clipping.,'96 Neve Campbell,201226,Tuesday
2022-03-08 09:19:00,clipping.,Chapter 319,5962,Tuesday
2022-03-08 09:29:00,clipping.,Wriggle,1360,Tuesday
2022-03-08 14:59:00,clipping.,Body & Blood,268372,Tuesday
2022-03-08 15:02:00,clipping.,Something Underneath,155661,Tuesday
2022-03-08 15:06:00,clipping.,Air 'Em Out,230495,Tuesday
2022-03-08 15:11:00,clipping.,Run for Your Life,292446,Tuesday
2022-03-08 15:14:00,clipping.,Shooter,209133,Tuesday
2022-03-08 15:19:00,clipping.,Blood of the Fang,279862,Tuesday
2022-03-08 15:22:00,clipping.,Inside Out,215666,Tuesday
2022-03-08 15:36:00,clipping.,All Black,226608,Tuesday
2022-03-09 10:47:00,Jadeci,Spas12,142978,Wednesday
2022-03-09 10:50:00,Jadeci,Amaterasu,143255,Wednesday
2022-03-09 10:51:00,Jadeci,Demon $layer,60002,Wednesday
2022-03-09 10:54:00,Jadeci,Demon $layer,155837,Wednesday
2022-03-09 10:57:00,Jadeci,Shinobi,188000,Wednesday
2022-03-09 10:59:00,Jadeci,Tar21,129346,Wednesday
2022-03-09 11:02:00,Jadeci,Mp5k,156800,Wednesday
2022-03-09 11:05:00,Jadeci,Susano II,173373,Wednesday
2022-03-09 11:07:00,Jadeci,Tm08,120000,Wednesday
2022-03-09 11:09:00,Jadeci,Thot$,127228,Wednesday
2022-03-09 11:11:00,Jadeci,Amaterasu 2,145425,Wednesday
2022-03-09 11:14:00,Jadeci,Flipdarolla,158630,Wednesday
2022-03-09 11:17:00,Jadeci,MidnightKatKilla,154357,Wednesday
2022-03-09 11:19:00,Jadeci,Susano III,167937,Wednesday
2022-03-09 11:31:00,Jadeci,Gtfb,74563,Wednesday
2022-03-09 18:15:00,Channel Tres,Black Moses (feat. JPEGMAFIA),260224,Wednesday
2022-03-09 18:19:00,FKJ,Risk,238834,Wednesday
2022-03-09 18:23:00,Redhands,ORANGE SODA,219428,Wednesday
2022-03-09 18:28:00,Rav,Lovedrug (Off That),263830,Wednesday
2022-03-09 18:30:00,Jaxxon D. Silva,A Swollen Song,130370,Wednesday
2022-03-09 18:33:00,JPEGMAFIA,black stacey dash,172729,Wednesday
2022-03-09 18:37:00,MED,The Stroll,242920,Wednesday
2022-03-09 18:39:00,Ill Addicts,YSL,110680,Wednesday
2022-03-09 18:41:00,Noname,Rainforest,162436,Wednesday
2022-03-09 18:44:00,The Garden,Make a Wish,167000,Wednesday
2022-03-09 18:47:00,ize,This Is Not a Drill,156880,Wednesday
2022-03-09 18:50:00,Lil Darkie,i can see clearly,193548,Wednesday
2022-03-09 18:53:00,Pouya,Leave Me Alone,184539,Wednesday
2022-03-09 18:55:00,Post Malone,Wow.,149546,Wednesday
2022-03-09 19:01:00,LordSakima,French Avenues,306024,Wednesday
2022-03-09 19:03:00,Ski Mask The Slump God,Lost In Time,121666,Wednesday
2022-03-09 19:06:00,Deep October,If I Miss You,175357,Wednesday
2022-03-09 19:09:00,Bktherula,IDK WHAT TO TELL YOU,210730,Wednesday
2022-03-09 19:11:00,TeeRi0,Black AirForces,132888,Wednesday
2022-03-09 19:14:00,Angelo Mota,TONY WITH THE NISSAN,169920,Wednesday
2022-03-09 19:18:00,Raury,God's Whisper,243706,Wednesday
2022-03-09 19:20:00,Paris Texas,BETTER DAYS,119333,Wednesday
2022-03-09 19:22:00,XXXTENTACION,ATTENTION!,120055,Wednesday
2022-03-09 19:24:00,internetboy,mars man,127320,Wednesday
2022-03-09 19:27:00,internetboy,LoveIsBlue&green,179983,Wednesday
2022-03-09 19:31:00,DrownMili,War Outside,216540,Wednesday
2022-03-09 19:34:00,Kamiyada+,3 AM,204029,Wednesday
2022-03-09 19:38:00,Cresylic,action,198530,Wednesday
2022-03-09 19:39:00,internetboy,three ho's,103140,Wednesday
2022-03-09 19:43:00,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",231618,Wednesday
2022-03-09 19:46:00,CHRIST DILLINGER,Desperado,189474,Wednesday
2022-03-09 19:50:00,Afourteen,Suburban Sociopath,234794,Wednesday
2022-03-09 19:54:00,Breakbot,Baby I'm Yours,215506,Wednesday
2022-03-09 19:56:00,Afourteen,BAD GUY,130000,Wednesday
2022-03-09 20:00:00,Aaron Smith,Dancin - Krono Remix,256000,Wednesday
2022-03-09 20:02:00,Neilaworld,ITACHii,113684,Wednesday
2022-03-09 20:06:00,Jack Stauber,Buttercup,208026,Wednesday
2022-03-09 20:08:00,Vincent Augustus,I Think I'm Tired,151468,Wednesday
2022-03-09 20:11:00,Booshi,Gucci Gucci Louis Louis,132007,Wednesday
2022-03-09 20:13:00,ITSOKTOCRY,DEADSET RADIO FUTURE,125648,Wednesday
2022-03-09 20:18:00,"Tyler, The Creator",IFHY (feat. Pharrell),319253,Wednesday
2022-03-09 20:22:00,Tame Impala,The Less I Know The Better,216320,Wednesday
2022-03-09 20:26:00,Channel Tres,Black Moses (feat. JPEGMAFIA),260224,Wednesday
2022-03-09 20:30:00,FKJ,Risk,238834,Wednesday
2022-03-09 20:43:00,Redhands,ORANGE SODA,173080,Wednesday
2022-03-10 06:53:00,Bktherula,LEFT RIGHT,83157,Thursday
2022-03-10 06:57:00,Bktherula,IDK WHAT TO TELL YOU,210730,Thursday
2022-03-10 06:59:00,Bktherula,Tweakin' Together,126684,Thursday
2022-03-10 07:01:00,Bktherula,SANTANNY,123541,Thursday
2022-03-10 07:13:00,Bktherula,okok/depressing,101625,Thursday
2022-03-10 07:47:00,Bktherula,okok/depressing,75728,Thursday
2022-03-10 07:49:00,Bktherula,No Crip,90005,Thursday
2022-03-10 07:50:00,Bktherula,LEFT RIGHT - Slowed,92869,Thursday
2022-03-10 07:53:00,Bktherula,Coupe,127639,Thursday
2022-03-10 07:55:00,Bktherula,Summer,166234,Thursday
2022-03-10 07:58:00,Bktherula,ILOVEUBACK<3,134320,Thursday
2022-03-10 08:00:00,Bktherula,LETS GET IT,161233,Thursday
2022-03-10 08:02:00,Bktherula,INCREDIBLE,96556,Thursday
2022-03-10 08:04:00,Bktherula,THROUGH 2 U,129570,Thursday
2022-03-10 08:07:00,Bktherula,PLACEMENT (feat. Matt Ox),188307,Thursday
2022-03-10 08:10:00,Bktherula,HIT ME,162065,Thursday
2022-03-10 08:13:00,Bktherula,GODS PLAN,188968,Thursday
2022-03-10 08:15:00,Bktherula,ADVANCED,121536,Thursday
2022-03-10 08:17:00,Bktherula,HIDE YOUR HOE,117065,Thursday
2022-03-10 08:19:00,Bktherula,WATCH ME,143794,Thursday
2022-03-10 08:22:00,Bktherula,YE HO,185000,Thursday
2022-03-10 08:25:00,Bktherula,CROWN,141398,Thursday
2022-03-10 08:27:00,Bktherula,ARE WE DONE,126922,Thursday
2022-03-10 08:29:00,Bktherula,SHE CHOOSE ME,100000,Thursday
2022-03-10 08:39:00,Bktherula,NAH,9843,Thursday
2022-03-10 09:16:00,Bktherula,NAH,79843,Thursday
2022-03-10 09:28:00,Bktherula,III,94224,Thursday
2022-03-10 15:36:00,Bktherula,III,77282,Thursday
2022-03-10 15:38:00,Bktherula,never had,97893,Thursday
2022-03-10 15:40:00,Bktherula,MORE,109960,Thursday
2022-03-10 15:43:00,Bktherula,Admit It,139806,Thursday
2022-03-10 15:55:00,Bktherula,Summer,137044,Thursday
2022-03-10 18:26:00,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Thursday
2022-03-10 18:29:00,JPEGMAFIA,Kenan Vs. Kel,181113,Thursday
2022-03-10 18:32:00,JPEGMAFIA,Beta Male Strategies,198008,Thursday
2022-03-10 18:33:00,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Thursday
2022-03-10 18:36:00,JPEGMAFIA,Grimy Waifu,175201,Thursday
2022-03-10 18:39:00,JPEGMAFIA,PTSD,148396,Thursday
2022-03-10 18:51:00,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,116056,Thursday
2022-03-11 08:48:00,Zotiyac,Hell Day,162700,Friday
2022-03-11 08:51:00,Lil Darkie,GAS!,181371,Friday
2022-03-11 08:54:00,KYLE,Carefree,179352,Friday
2022-03-11 08:56:00,Ghostface Playa,Hope,139354,Friday
2022-03-11 08:58:00,CLIFFORD,Streak,78288,Friday
2022-03-11 09:00:00,Evan the Red Headed,Eagle,176119,Friday
2022-03-11 09:03:00,Otis McDonald,Pour Me Another,176580,Friday
2022-03-11 09:05:00,BabySantra,Hold On For Dear Life,94169,Friday
2022-03-11 09:09:00,Rex Orange County,"OPEN A WINDOW (feat. Tyler, The Creator)",218586,Friday
2022-03-11 09:10:00,LXXIV,heroin,92331,Friday
2022-03-11 09:14:00,Chloe,Close,202971,Friday
2022-03-11 09:18:00,Jupiter$ Tyrade,Let Go of the Lead,202000,Friday
2022-03-11 09:20:00,Sinizter,VANTABLACK,119405,Friday
2022-03-11 09:22:00,Kilfiger,Am I Mad ???,119410,Friday
2022-03-11 09:25:00,Latto,Wheelie (feat. 21 Savage),170270,Friday
2022-03-11 09:29:00,Ho99o9,BITE MY FACE (FEAT. COREY TAYLOR),186828,Friday
2022-03-11 09:31:00,Yung Bambi,Better Half,117482,Friday
2022-03-11 09:33:00,Doe Slurp,HYPERPOP MOSH,120425,Friday
2022-03-11 09:35:00,Sinizter,GUCCI DEMON,132004,Friday
2022-03-11 09:37:00,Deep October,body language,108146,Friday
2022-03-11 09:39:00,Cameron Azi,Let Em Talk,138000,Friday
2022-03-11 09:43:00,YNW BSlime,The Mob,237298,Friday
2022-03-11 09:46:00,DaBaby,Turbo,179586,Friday
2022-03-11 09:48:00,Flap PeaCock,PENNYWISE,154016,Friday
2022-03-11 09:52:00,XZARKHAN,SWARMPIT,180000,Friday
2022-03-11 09:55:00,Diplo,Humble,207097,Friday
2022-03-11 10:06:00,Machine Gun Kelly,ay! (feat. Lil Wayne),47720,Friday
2022-03-11 10:36:00,Machine Gun Kelly,ay! (feat. Lil Wayne),76734,Friday
2022-03-11 10:39:00,CHRIST DILLINGER,Who Better Than Me?,223049,Friday
2022-03-11 10:42:00,Lil Kaine,Scav Run,153793,Friday
2022-03-11 10:44:00,Lil Boodang,SNEAKIN THRU YO HOUSE,119693,Friday
2022-03-11 10:47:00,Zotiyac,Hell Day,174976,Friday
2022-03-11 10:51:00,Zotiyac,Born Killer 2,218451,Friday
2022-03-11 10:53:00,Zotiyac,Storm Is Coming,132259,Friday
2022-03-11 10:55:00,Zotiyac,Good Luck,140000,Friday
2022-03-11 10:57:00,Zotiyac,Empty The Drum,130750,Friday
2022-03-11 10:59:00,Zotiyac,2022 Freestyle,118629,Friday
2022-03-11 11:02:00,Zotiyac,Hell Day,162700,Friday
2022-03-11 11:05:00,Zotiyac,Licc Hoe$,187242,Friday
2022-03-11 11:08:00,Zotiyac,Ether,160560,Friday
2022-03-11 11:10:00,Zotiyac,Air Headz,143952,Friday
2022-03-11 11:13:00,Zotiyac,Blocka,141353,Friday
2022-03-11 11:15:00,Zotiyac,CPR 2,153098,Friday
2022-03-11 11:17:00,Zotiyac,Fuckd Up,126942,Friday
2022-03-11 11:20:00,Zotiyac,Harder,178326,Friday
2022-03-11 11:23:00,Zotiyac,London Lipton,135257,Friday
2022-03-11 11:25:00,Zotiyac,Marvelous,129370,Friday
2022-03-11 11:36:00,Zotiyac,Slidin',58285,Friday
2022-03-11 16:15:00,Zotiyac,Slidin',99878,Friday
2022-03-11 16:18:00,Zotiyac,Animal,172418,Friday
2022-03-11 16:20:00,Zotiyac,Ulysses,90733,Friday
2022-03-11 16:22:00,Zotiyac,Hitta Freestyle,148732,Friday
2022-03-11 16:24:00,Zotiyac,Upstairs,123439,Friday
2022-03-11 16:26:00,Zotiyac,Heist187 (Burbz Freestyle) [feat. Yac],120298,Friday
2022-03-11 16:28:00,Zotiyac,Shark Bite,135600,Friday
2022-03-11 16:31:00,Zotiyac,Hmbando & Yac (Commando),123000,Friday
2022-03-11 16:33:00,Zotiyac,Ratz,136673,Friday
2022-03-11 16:44:00,Zotiyac,Come Outside,91966,Friday
2022-03-11 18:07:00,Zotiyac,Come Outside,34379,Friday
2022-03-11 18:09:00,Zotiyac,Katrina Freestyle,123428,Friday
2022-03-11 18:12:00,Zotiyac,20k Freestyle,160500,Friday
2022-03-11 18:14:00,Zotiyac,Hired Gun,104022,Friday
2022-03-11 18:15:00,Zotiyac,John Doe (Freestyle),77272,Friday
2022-03-11 18:18:00,Zotiyac,No Witnesses,165013,Friday
2022-03-11 18:20:00,Zotiyac,Mardi Gras,160041,Friday
2022-03-11 18:23:00,Zotiyac,Red Dot,147118,Friday
2022-03-11 18:25:00,Zotiyac,Snakes,133253,Friday
2022-03-11 18:28:00,Zotiyac,Slow Leak,176866,Friday
2022-03-11 18:30:00,Zotiyac,007s Freestyle,132333,Friday
2022-03-11 18:33:00,Zotiyac,3 Choppaz,164400,Friday
2022-03-11 18:36:00,Zotiyac,Tornado in Dallas,176000,Friday
2022-03-11 18:38:00,Zotiyac,Dome Cum,132322,Friday
2022-03-11 18:40:00,Zotiyac,Jungle Book Freestyle,120933,Friday
2022-03-11 18:42:00,Zotiyac,U Not In Heaven,132426,Friday
2022-03-11 18:46:00,Zotiyac,Gas Only,139693,Friday
2022-03-11 18:48:00,Zotiyac,Smoke Niggaz,96005,Friday
2022-03-11 18:50:00,Zotiyac,FMJ FREESTYLE,166601,Friday
2022-03-11 18:53:00,Zotiyac,Five Ohh Freestyle,133732,Friday
2022-03-11 18:55:00,Zotiyac,Popped Em Still,126313,Friday
2022-03-11 18:57:00,Zotiyac,Apollo 9,133810,Friday
2022-03-11 19:00:00,Zotiyac,VERN (RIP) FREESTYLE,163467,Friday
2022-03-11 19:03:00,Zotiyac,Born Killer 2,218451,Friday
2022-03-11 19:05:00,Zotiyac,Storm Is Coming,132259,Friday
2022-03-11 19:08:00,Zotiyac,Good Luck,140000,Friday
2022-03-11 19:10:00,Zotiyac,Empty The Drum,130750,Friday
2022-03-11 19:12:00,Zotiyac,2022 Freestyle,118629,Friday
2022-03-11 19:15:00,Zotiyac,Hell Day,162700,Friday
2022-03-11 19:16:00,Zotiyac,Licc Hoe$,75058,Friday
2022-03-11 19:19:00,Jupiter$ Tyrade,Let Go of the Lead,202000,Friday
2022-03-11 19:21:00,Bktherula,Revolver,105354,Friday
2022-03-11 19:24:00,Godly the Ruler,daniel kaluuya,161018,Friday
2022-03-11 19:26:00,Paris Texas,PACK 4 DA LOW,126278,Friday
2022-03-11 19:28:00,ZillaKami,IHY,128397,Friday
2022-03-11 19:29:00,clipping.,Intro,53160,Friday
2022-03-11 19:31:00,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000,Friday
2022-03-11 19:33:00,Joey the Kid,98' Honda,135784,Friday
2022-03-11 19:36:00,LXXIV,M.I.A. Freestyle,172943,Friday
2022-03-11 19:39:00,Juice WRLD,Syphilis,131761,Friday
2022-03-11 19:40:00,JERHELL,Staryu,103732,Friday
2022-03-11 19:43:00,Ethan Ross,I'm Serious,175500,Friday
2022-03-11 19:45:00,SALEM,Capulets,116419,Friday
2022-03-11 19:46:00,Evan the Red Headed,Hands on My Head,64704,Friday
2022-03-11 19:48:00,Afourteen,Tonsil,101046,Friday
2022-03-11 19:49:00,Freddie Dredd,Stunna,87785,Friday
2022-03-11 19:51:00,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874,Friday
2022-03-11 19:53:00,JPEGMAFIA,Puff Daddy,127335,Friday
2022-03-11 19:56:00,clipping.,The Show,184853,Friday
2022-03-11 19:58:00,SpotemGottem,Beat Box,110497,Friday
2022-03-11 20:01:00,Paris Texas,HEAVY METAL,159652,Friday
2022-03-11 20:03:00,Anton Prada,Pray to ME,134000,Friday
2022-03-11 20:07:00,Lil Darkie,SWAMP,270882,Friday
2022-03-11 20:09:00,Sinizter,MAX PAYNE,121162,Friday
2022-03-11 20:12:00,Wasteey Monroe,Get It (feat. Tay-K),165477,Friday
2022-03-11 20:15:00,Bass Santana,iPhone 6,141639,Friday
2022-03-11 20:16:00,Boobie Lootaveli,Grandmas Boy,88685,Friday
2022-03-11 20:20:00,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,267929,Friday
2022-03-11 20:22:00,Freddie Dredd,Waste,84976,Friday
2022-03-11 20:24:00,Tay-K,After You,135413,Friday
2022-03-11 20:27:00,Wendigo,ICED OUT 50 CAL,167819,Friday
2022-03-11 20:30:00,Cemetery Drive,FALCO,168002,Friday
2022-03-11 20:33:00,Lilbeefroast,Kill It,196675,Friday
2022-03-11 20:37:00,Tabby,SEQUEL!,227930,Friday
2022-03-11 20:39:00,DrownMili,March First,111500,Friday
2022-03-11 20:51:00,Shofu,Tom Nook,146064,Friday
2022-03-12 07:31:00,Shofu,Tom Nook,23001,Saturday
2022-03-12 07:34:00,ImDontai,Balls in My Face,147614,Saturday
2022-03-12 07:36:00,Evan the Red Headed,I'm Not Good at Sports,140042,Saturday
2022-03-12 07:40:00,clipping.,Shooter,209133,Saturday
2022-03-12 07:42:00,Zotiyac,Jungle Book Freestyle,120933,Saturday
2022-03-12 07:44:00,Raz Fresco,Cold Wave,127248,Saturday
2022-03-12 07:46:00,Lil Kapow,Percs in My Pina Colada,110001,Saturday
2022-03-12 07:48:00,KIDx,Hash Slinging Slasher,119999,Saturday
2022-03-12 07:50:00,Emotional Xan,12 A.M.,144008,Saturday
2022-03-12 07:52:00,Byemilo,Bleep Freestyle,95137,Saturday
2022-03-12 07:54:00,Warlord Colossus,Blade Runner,158769,Saturday
2022-03-12 07:57:00,Sxmpra,Infinite,176000,Saturday
2022-03-12 08:00:00,Haarper,Drop It Like It's Hot!,135988,Saturday
2022-03-12 08:02:00,JKER,CANT HAVE IT,127111,Saturday
2022-03-12 08:04:00,TOKYO’S REVENGE,GOTHAM,134769,Saturday
2022-03-12 08:06:00,Chris King,THANK UNCLE JOHNNY DANG!,140929,Saturday
2022-03-12 08:10:00,Chris King,WET!,185689,Saturday
2022-03-12 08:11:00,nascar aloe,up n' stuck,80470,Saturday
2022-03-12 08:12:00,Freddie Dredd,GTG,93893,Saturday
2022-03-12 08:16:00,83HADES,MASS EXTINCTION,198235,Saturday
2022-03-12 08:17:00,LXXIV,I Am Your God,92316,Saturday
2022-03-12 08:19:00,Fukkit,Mincemeat,101634,Saturday
2022-03-12 08:21:00,PE$O PETE,"Thunderclap and Flash, Sixfold",149808,Saturday
2022-03-12 08:24:00,Zotiyac,Slow Leak,176866,Saturday
2022-03-12 08:27:00,Lil Darkie,SLUTS WIT NUTS,177000,Saturday
2022-03-12 08:30:00,Kamiyada+,Facetat,142451,Saturday
2022-03-12 08:33:00,Fat Nick,Sea Sick,197147,Saturday
2022-03-12 08:36:00,Kamiyada+,DC Sniper,151384,Saturday
2022-03-12 08:38:00,LXXIV,Black Attire,156377,Saturday
2022-03-12 08:50:00,Dozy Doe,2 HOT,95881,Saturday
2022-03-12 09:22:00,Dozy Doe,2 HOT,24313,Saturday
2022-03-12 09:33:00,Lil Darkie,GENOCIDE,632625,Saturday
2022-03-12 09:36:00,TrapTree,Who Frontin',167209,Saturday
2022-03-12 09:39:00,Kamiyada+,Traumatic,203636,Saturday
2022-03-12 09:42:00,GRAVEDGR,WARDOGZ,154616,Saturday
2022-03-12 09:43:00,XZARKHAN,Acid Burn,108000,Saturday
2022-03-12 09:48:00,DrownMili,Kid Soulja,160007,Saturday
2022-03-12 09:50:00,Zotiyac,Drills in the Hills,142502,Saturday
2022-03-12 09:52:00,nascar aloe,Heaven,112927,Saturday
2022-03-12 09:54:00,CutThroatCrew,Rip Back,133642,Saturday
2022-03-12 10:10:00,CHRIST DILLINGER,Gerk Walk,186595,Saturday
2022-03-12 15:44:00,CHRIST DILLINGER,Gerk Walk,107699,Saturday
2022-03-12 15:46:00,Lil Darkie,KILL ALL HUMANS,142941,Saturday
2022-03-12 16:04:00,Lil Darkie,DEATH SQUAD,478423,Saturday
2022-03-12 20:23:00,Tupperwave,Alliance Of Elegance,6294,Saturday
2022-03-12 20:24:00,FM Skyline,Night Patrol,6611,Saturday
2022-03-12 20:25:00,18 Carat Affair,Mirror Mirror,0,Saturday
2022-03-12 20:25:00,Tupperwave,Alliance Of Elegance,0,Saturday
2022-03-12 20:25:00,Teams,Stunts,3305,Saturday
2022-03-12 20:26:00,Etta James,Stormy Weather,5958,Saturday
2022-03-12 20:26:00,Lee Morgan,Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,8312,Saturday
2022-03-12 20:28:00,Milt Jackson,Bags' Groove,36403,Saturday
2022-03-12 20:35:00,Tupperwave,Alliance Of Elegance,166961,Saturday
2022-03-12 20:38:00,VAPERROR,Thickedge,196374,Saturday
2022-03-12 20:42:00,R23X,New Wares New Heirs New Game Plus - Remix,226640,Saturday
2022-03-12 20:45:00,Hong Kong Express,"Time-Data. The Stars. The Essence. Love. Abstract Beauty. Desire. Ariseth, As The Sun.",187317,Saturday
2022-03-12 20:49:00,VANITAS命死,"A2, Angel",232895,Saturday
2022-03-12 20:55:00,Persona La Ave,Surfer Girl,375876,Saturday
2022-03-12 21:01:00,Dan Mason ダン·メイソン,Nothing Matters (Re23MiX 2.1 Comprehensive Mix),306136,Saturday
2022-03-12 21:04:00,Kyo-2,Tomorrow (Slowed & Reverb),214543,Saturday
2022-03-12 21:08:00,Skylar Spence,Private Caller,228118,Saturday
2022-03-12 21:10:00,vcr-classique,sunday shopping,105143,Saturday
2022-03-12 21:14:00,3d Blast,Beyond Nostalgia,233774,Saturday
2022-03-12 21:18:00,Dan Mason ダン·メイソン,Melatonin High - Rework 2021,280000,Saturday
2022-03-12 21:22:00,Home,This Will Pass,201769,Saturday
2022-03-12 21:24:00,ぬいぐるみクレヨン Lush Crayon,W U H A N,112278,Saturday
2022-03-12 21:26:00,bbrainz,kappa,165952,Saturday
2022-03-12 21:29:00,92,Entrust,156230,Saturday
2022-03-12 21:32:00,Stux.Io,Prism,214468,Saturday
2022-03-12 21:43:00,CHANCE デラソウル,I Used To Make Vaporwave,12439,Saturday
2022-03-13 00:46:00,CHANCE デラソウル,I Used To Make Vaporwave,94415,Sunday
2022-03-13 00:50:00,VANITAS命死,"Talk to me, 会いたいあいたい",217404,Sunday
2022-03-13 00:53:00,FM Skyline,Harlequin,176086,Sunday
2022-03-13 00:56:00,Eccodroid,Dissociating Into Oblivion,214432,Sunday
2022-03-13 00:59:00,Windows 96,Cry Again,182192,Sunday
2022-03-13 01:02:00,bbrainz,TELL ME HOW IT FEELS,181955,Sunday
2022-03-13 01:07:00,Dan Mason ダン·メイソン,Waiting for You,253727,Sunday
2022-03-13 01:09:00,Sonavision Deluxe,Fantasy Isla,160302,Sunday
2022-03-13 01:11:00,Tupperwave,Majestic,95913,Sunday
2022-03-13 01:13:00,VAAV Social Club,IV - (control),111173,Sunday
2022-03-13 01:16:00,Hatena,SOULLL,176269,Sunday
2022-03-13 01:19:00,Dan Mason ダン·メイソン,今夜,234013,Sunday
